"id","sku","name","price","stock","category_id"
"8391","SKU-8391","Item 8391","395.67","48","40"
"8392","SKU-8392","Item 8392","890.54","87","27"
"8393","SKU-8393","Item 8393","379.36","48","38"
"8394","SKU-8394","Item 8394","266.16","13","19"
"8395","SKU-8395","Item 8395","729.84","4","13"
"8396","SKU-8396","Item 8396","259.28","28","28"
"8397","SKU-8397","Item 8397","481.40","68","19"
"8398","SKU-8398","Item 8398","777.20","57","5"
"8399","SKU-8399","Item 8399","372.42","10","33"
"8400","SKU-8400","Item 8400","899.57","22","12"
"8401","SKU-8401","Item 8401","382.54","98","14"
"8402","SKU-8402","Item 8402","953.26","83","38"
"8403","SKU-8403","Item 8403","665.00","56","46"
"8404","SKU-8404","Item 8404","92.74","44","23"
"8405","SKU-8405","Item 8405","113.53","49","19"
"8406","SKU-8406","Item 8406","536.13","2","17"
"8407","SKU-8407","Item 8407","96.57","59","5"
"8408","SKU-8408","Item 8408","753.86","45","37"
"8409","SKU-8409","Item 8409","460.55","10","25"
"8410","SKU-8410","Item 8410","649.47","34","25"
"8411","SKU-8411","Item 8411","109.94","29","50"
"8412","SKU-8412","Item 8412","111.76","57","8"
"8413","SKU-8413","Item 8413","849.96","65","38"
"8414","SKU-8414","Item 8414","881.75","78","8"
"8415","SKU-8415","Item 8415","778.42","97","43"
"8416","SKU-8416","Item 8416","701.22","77","19"
"8417","SKU-8417","Item 8417","455.71","86","12"
"8418","SKU-8418","Item 8418","88.33","18","45"
"8419","SKU-8419","Item 8419","707.59","77","23"
"8420","SKU-8420","Item 8420","794.05","94","50"
"8421","SKU-8421","Item 8421","283.62","12","38"
"8422","SKU-8422","Item 8422","47.67","8","10"
"8423","SKU-8423","Item 8423","743.79","71","18"
"8424","SKU-8424","Item 8424","666.82","7","23"
"8425","SKU-8425","Item 8425","238.59","56","41"
"8426","SKU-8426","Item 8426","330.58","18","27"
"8427","SKU-8427","Item 8427","931.22","26","36"
"8428","SKU-8428","Item 8428","477.18","70","20"
"8429","SKU-8429","Item 8429","825.68","16","41"
"8430","SKU-8430","Item 8430","619.54","44","10"
"8431","SKU-8431","Item 8431","127.82","68","33"
"8432","SKU-8432","Item 8432","616.15","4","34"
"8433","SKU-8433","Item 8433","347.03","11","39"
"8434","SKU-8434","Item 8434","599.73","11","30"
"8435","SKU-8435","Item 8435","744.60","88","23"
"8436","SKU-8436","Item 8436","276.04","96","41"
"8437","SKU-8437","Item 8437","875.87","88","44"
"8438","SKU-8438","Item 8438","260.92","79","12"
"8439","SKU-8439","Item 8439","349.36","66","45"
"8440","SKU-8440","Item 8440","801.95","20","47"
"8441","SKU-8441","Item 8441","269.48","92","26"
"8442","SKU-8442","Item 8442","43.47","36","33"
"8443","SKU-8443","Item 8443","16.45","95","24"
"8444","SKU-8444","Item 8444","683.64","23","43"
"8445","SKU-8445","Item 8445","954.94","68","2"
"8446","SKU-8446","Item 8446","249.18","86","34"
"8447","SKU-8447","Item 8447","736.08","75","3"
"8448","SKU-8448","Item 8448","607.51","90","13"
"8449","SKU-8449","Item 8449","32.81","51","44"
"8450","SKU-8450","Item 8450","302.53","83","38"
"8451","SKU-8451","Item 8451","319.98","52","29"
"8452","SKU-8452","Item 8452","362.31","54","9"
"8453","SKU-8453","Item 8453","314.16","86","16"
"8454","SKU-8454","Item 8454","468.00","54","15"
"8455","SKU-8455","Item 8455","661.90","71","31"
"8456","SKU-8456","Item 8456","500.99","46","29"
"8457","SKU-8457","Item 8457","849.27","59","26"
"8458","SKU-8458","Item 8458","653.74","81","29"
"8459","SKU-8459","Item 8459","280.81","6","10"
"8460","SKU-8460","Item 8460","683.23","94","35"
"8461","SKU-8461","Item 8461","377.19","61","31"
"8462","SKU-8462","Item 8462","443.68","28","8"
"8463","SKU-8463","Item 8463","428.92","62","22"
"8464","SKU-8464","Item 8464","77.52","85","34"
"8465","SKU-8465","Item 8465","898.60","31","35"
"8466","SKU-8466","Item 8466","842.92","81","9"
"8467","SKU-8467","Item 8467","757.41","43","24"
"8468","SKU-8468","Item 8468","807.98","7","2"
"8469","SKU-8469","Item 8469","880.06","5","46"
"8470","SKU-8470","Item 8470","845.38","57","12"
"8471","SKU-8471","Item 8471","191.39","14","50"
"8472","SKU-8472","Item 8472","867.87","73","10"
"8473","SKU-8473","Item 8473","931.93","80","33"
"8474","SKU-8474","Item 8474","582.94","84","9"
"8475","SKU-8475","Item 8475","49.26","37","36"
"8476","SKU-8476","Item 8476","994.37","97","7"
"8477","SKU-8477","Item 8477","177.91","93","50"
"8478","SKU-8478","Item 8478","941.09","43","30"
"8479","SKU-8479","Item 8479","366.25","10","26"
"8480","SKU-8480","Item 8480","933.06","48","48"
"8481","SKU-8481","Item 8481","358.16","26","48"
"8482","SKU-8482","Item 8482","18.39","99","17"
"8483","SKU-8483","Item 8483","643.67","1","24"
"8484","SKU-8484","Item 8484","118.33","2","8"
"8485","SKU-8485","Item 8485","769.72","71","40"
"8486","SKU-8486","Item 8486","825.55","48","26"
"8487","SKU-8487","Item 8487","409.85","42","30"
"8488","SKU-8488","Item 8488","782.96","80","36"
"8489","SKU-8489","Item 8489","355.71","40","36"
"8490","SKU-8490","Item 8490","103.42","82","33"
"8491","SKU-8491","Item 8491","86.94","1","7"
"8492","SKU-8492","Item 8492","123.14","90","5"
"8493","SKU-8493","Item 8493","723.16","84","44"
"8494","SKU-8494","Item 8494","534.29","17","26"
"8495","SKU-8495","Item 8495","862.35","46","5"
"8496","SKU-8496","Item 8496","390.68","74","12"
"8497","SKU-8497","Item 8497","561.29","11","40"
"8498","SKU-8498","Item 8498","604.55","27","44"
"8499","SKU-8499","Item 8499","745.24","51","47"
"8500","SKU-8500","Item 8500","94.68","32","45"
"8501","SKU-8501","Item 8501","198.92","48","7"
"8502","SKU-8502","Item 8502","813.94","51","6"
"8503","SKU-8503","Item 8503","127.44","88","7"
"8504","SKU-8504","Item 8504","213.24","75","19"
"8505","SKU-8505","Item 8505","193.56","34","38"
"8506","SKU-8506","Item 8506","227.93","50","1"
"8507","SKU-8507","Item 8507","441.70","20","19"
"8508","SKU-8508","Item 8508","933.77","69","21"
"8509","SKU-8509","Item 8509","971.82","78","41"
"8510","SKU-8510","Item 8510","78.56","99","47"
"8511","SKU-8511","Item 8511","37.11","91","12"
"8512","SKU-8512","Item 8512","709.30","85","31"
"8513","SKU-8513","Item 8513","990.99","53","24"
"8514","SKU-8514","Item 8514","399.68","54","1"
"8515","SKU-8515","Item 8515","358.73","54","25"
"8516","SKU-8516","Item 8516","579.53","14","29"
"8517","SKU-8517","Item 8517","97.76","44","46"
"8518","SKU-8518","Item 8518","615.44","12","33"
"8519","SKU-8519","Item 8519","88.25","4","33"
"8520","SKU-8520","Item 8520","931.36","88","16"
"8521","SKU-8521","Item 8521","83.48","72","4"
"8522","SKU-8522","Item 8522","320.40","34","26"
"8523","SKU-8523","Item 8523","481.29","56","21"
"8524","SKU-8524","Item 8524","475.49","36","6"
"8525","SKU-8525","Item 8525","898.04","25","30"
"8526","SKU-8526","Item 8526","369.35","16","7"
"8527","SKU-8527","Item 8527","304.49","24","8"
"8528","SKU-8528","Item 8528","51.90","83","42"
"8529","SKU-8529","Item 8529","262.64","57","42"
"8530","SKU-8530","Item 8530","396.18","40","36"
"8531","SKU-8531","Item 8531","581.60","62","15"
"8532","SKU-8532","Item 8532","758.52","50","42"
"8533","SKU-8533","Item 8533","365.02","53","27"
"8534","SKU-8534","Item 8534","179.81","18","46"
"8535","SKU-8535","Item 8535","980.60","59","34"
"8536","SKU-8536","Item 8536","509.29","34","7"
"8537","SKU-8537","Item 8537","791.05","49","48"
"8538","SKU-8538","Item 8538","981.61","41","27"
"8539","SKU-8539","Item 8539","273.39","58","44"
"8540","SKU-8540","Item 8540","408.57","66","49"
"8541","SKU-8541","Item 8541","154.10","6","23"
"8542","SKU-8542","Item 8542","495.50","52","34"
"8543","SKU-8543","Item 8543","413.82","10","36"
"8544","SKU-8544","Item 8544","712.55","81","4"
"8545","SKU-8545","Item 8545","459.11","18","40"
"8546","SKU-8546","Item 8546","576.57","97","26"
"8547","SKU-8547","Item 8547","641.83","29","37"
"8548","SKU-8548","Item 8548","351.44","70","50"
"8549","SKU-8549","Item 8549","541.92","49","40"
"8550","SKU-8550","Item 8550","31.15","34","10"
"8551","SKU-8551","Item 8551","433.57","63","6"
"8552","SKU-8552","Item 8552","848.27","7","41"
"8553","SKU-8553","Item 8553","523.63","4","48"
"8554","SKU-8554","Item 8554","717.40","28","43"
"8555","SKU-8555","Item 8555","171.54","91","25"
"8556","SKU-8556","Item 8556","610.76","7","28"
"8557","SKU-8557","Item 8557","812.10","82","13"
"8558","SKU-8558","Item 8558","376.02","12","26"
"8559","SKU-8559","Item 8559","49.56","58","43"
"8560","SKU-8560","Item 8560","641.18","5","17"
"8561","SKU-8561","Item 8561","27.71","76","40"
"8562","SKU-8562","Item 8562","396.57","57","14"
"8563","SKU-8563","Item 8563","10.17","22","32"
"8564","SKU-8564","Item 8564","763.35","38","36"
"8565","SKU-8565","Item 8565","793.93","42","23"
"8566","SKU-8566","Item 8566","630.38","39","46"
"8567","SKU-8567","Item 8567","78.77","19","20"
"8568","SKU-8568","Item 8568","838.62","62","13"
"8569","SKU-8569","Item 8569","230.81","28","15"
"8570","SKU-8570","Item 8570","767.34","3","45"
"8571","SKU-8571","Item 8571","197.69","92","39"
"8572","SKU-8572","Item 8572","906.27","80","13"
"8573","SKU-8573","Item 8573","686.57","43","45"
"8574","SKU-8574","Item 8574","992.61","85","9"
"8575","SKU-8575","Item 8575","700.50","11","29"
"8576","SKU-8576","Item 8576","107.99","71","17"
"8577","SKU-8577","Item 8577","444.16","64","34"
"8578","SKU-8578","Item 8578","521.09","78","48"
"8579","SKU-8579","Item 8579","595.47","67","42"
"8580","SKU-8580","Item 8580","385.98","28","19"
"8581","SKU-8581","Item 8581","118.86","78","32"
"8582","SKU-8582","Item 8582","961.97","40","23"
"8583","SKU-8583","Item 8583","701.20","66","24"
"8584","SKU-8584","Item 8584","40.07","52","29"
"8585","SKU-8585","Item 8585","910.31","38","31"
"8586","SKU-8586","Item 8586","95.19","50","47"
"8587","SKU-8587","Item 8587","408.31","62","22"
"8588","SKU-8588","Item 8588","917.40","48","27"
"8589","SKU-8589","Item 8589","476.24","77","48"
"8590","SKU-8590","Item 8590","748.99","34","5"
"8591","SKU-8591","Item 8591","642.85","59","14"
"8592","SKU-8592","Item 8592","919.25","83","47"
"8593","SKU-8593","Item 8593","164.16","22","41"
"8594","SKU-8594","Item 8594","154.30","46","28"
"8595","SKU-8595","Item 8595","957.70","44","28"
"8596","SKU-8596","Item 8596","570.42","75","11"
"8597","SKU-8597","Item 8597","538.90","41","14"
"8598","SKU-8598","Item 8598","130.51","58","39"
"8599","SKU-8599","Item 8599","303.76","67","13"
"8600","SKU-8600","Item 8600","675.40","80","32"
"8601","SKU-8601","Item 8601","347.34","61","16"
"8602","SKU-8602","Item 8602","830.52","29","38"
"8603","SKU-8603","Item 8603","425.58","99","27"
"8604","SKU-8604","Item 8604","711.95","46","11"
"8605","SKU-8605","Item 8605","141.71","67","13"
"8606","SKU-8606","Item 8606","264.66","40","35"
"8607","SKU-8607","Item 8607","118.98","93","16"
"8608","SKU-8608","Item 8608","175.67","45","9"
"8609","SKU-8609","Item 8609","301.97","68","14"
"8610","SKU-8610","Item 8610","75.05","29","10"
"8611","SKU-8611","Item 8611","646.51","54","22"
"8612","SKU-8612","Item 8612","283.00","41","21"
"8613","SKU-8613","Item 8613","984.05","3","6"
"8614","SKU-8614","Item 8614","198.99","92","11"
"8615","SKU-8615","Item 8615","444.83","34","19"
"8616","SKU-8616","Item 8616","191.38","54","22"
"8617","SKU-8617","Item 8617","921.43","12","47"
"8618","SKU-8618","Item 8618","890.21","43","50"
"8619","SKU-8619","Item 8619","11.72","66","28"
"8620","SKU-8620","Item 8620","637.77","14","1"
"8621","SKU-8621","Item 8621","240.46","34","24"
"8622","SKU-8622","Item 8622","150.79","41","26"
"8623","SKU-8623","Item 8623","740.52","49","26"
"8624","SKU-8624","Item 8624","804.29","52","40"
"8625","SKU-8625","Item 8625","567.37","43","7"
"8626","SKU-8626","Item 8626","860.32","47","44"
"8627","SKU-8627","Item 8627","573.78","47","2"
"8628","SKU-8628","Item 8628","562.52","86","22"
"8629","SKU-8629","Item 8629","256.73","69","34"
"8630","SKU-8630","Item 8630","803.25","86","22"
"8631","SKU-8631","Item 8631","141.69","48","10"
"8632","SKU-8632","Item 8632","957.07","55","41"
"8633","SKU-8633","Item 8633","416.65","18","34"
"8634","SKU-8634","Item 8634","986.03","30","22"
"8635","SKU-8635","Item 8635","106.03","95","16"
"8636","SKU-8636","Item 8636","869.97","42","10"
"8637","SKU-8637","Item 8637","793.58","24","17"
"8638","SKU-8638","Item 8638","574.86","8","13"
"8639","SKU-8639","Item 8639","381.24","20","38"
"8640","SKU-8640","Item 8640","701.88","1","25"
"8641","SKU-8641","Item 8641","196.67","22","22"
"8642","SKU-8642","Item 8642","431.87","84","35"
"8643","SKU-8643","Item 8643","373.75","34","12"
"8644","SKU-8644","Item 8644","300.41","1","48"
"8645","SKU-8645","Item 8645","456.06","42","6"
"8646","SKU-8646","Item 8646","707.76","22","10"
"8647","SKU-8647","Item 8647","193.66","23","4"
"8648","SKU-8648","Item 8648","574.48","84","38"
"8649","SKU-8649","Item 8649","729.47","80","23"
"8650","SKU-8650","Item 8650","664.78","67","48"
"8651","SKU-8651","Item 8651","268.87","31","28"
"8652","SKU-8652","Item 8652","47.38","33","11"
"8653","SKU-8653","Item 8653","683.69","68","14"
"8654","SKU-8654","Item 8654","311.36","42","31"
"8655","SKU-8655","Item 8655","628.57","88","12"
"8656","SKU-8656","Item 8656","61.42","25","23"
"8657","SKU-8657","Item 8657","538.92","60","18"
"8658","SKU-8658","Item 8658","62.71","13","8"
"8659","SKU-8659","Item 8659","231.77","58","48"
"8660","SKU-8660","Item 8660","865.59","9","12"
"8661","SKU-8661","Item 8661","640.99","48","35"
"8662","SKU-8662","Item 8662","722.37","65","11"
"8663","SKU-8663","Item 8663","246.70","95","12"
"8664","SKU-8664","Item 8664","633.98","42","41"
"8665","SKU-8665","Item 8665","559.36","75","13"
"8666","SKU-8666","Item 8666","213.96","26","10"
"8667","SKU-8667","Item 8667","719.71","33","7"
"8668","SKU-8668","Item 8668","582.43","69","33"
"8669","SKU-8669","Item 8669","238.87","98","41"
"8670","SKU-8670","Item 8670","117.23","43","28"
"8671","SKU-8671","Item 8671","641.10","75","22"
"8672","SKU-8672","Item 8672","627.21","98","13"
"8673","SKU-8673","Item 8673","545.60","68","47"
"8674","SKU-8674","Item 8674","44.79","79","19"
"8675","SKU-8675","Item 8675","88.83","91","31"
"8676","SKU-8676","Item 8676","436.35","96","39"
"8677","SKU-8677","Item 8677","619.06","48","33"
"8678","SKU-8678","Item 8678","398.00","25","11"
"8679","SKU-8679","Item 8679","99.54","26","38"
"8680","SKU-8680","Item 8680","972.97","90","26"
"8681","SKU-8681","Item 8681","644.82","92","26"
"8682","SKU-8682","Item 8682","212.07","27","25"
"8683","SKU-8683","Item 8683","622.60","82","11"
"8684","SKU-8684","Item 8684","53.50","25","19"
"8685","SKU-8685","Item 8685","625.41","5","5"
"8686","SKU-8686","Item 8686","687.74","21","47"
"8687","SKU-8687","Item 8687","418.70","13","24"
"8688","SKU-8688","Item 8688","705.76","40","26"
"8689","SKU-8689","Item 8689","57.56","33","50"
"8690","SKU-8690","Item 8690","787.05","37","3"
"8691","SKU-8691","Item 8691","647.07","42","6"
"8692","SKU-8692","Item 8692","329.84","5","13"
"8693","SKU-8693","Item 8693","886.60","19","17"
"8694","SKU-8694","Item 8694","852.81","23","16"
"8695","SKU-8695","Item 8695","474.94","74","18"
"8696","SKU-8696","Item 8696","641.10","57","20"
"8697","SKU-8697","Item 8697","470.44","56","24"
"8698","SKU-8698","Item 8698","20.79","42","3"
"8699","SKU-8699","Item 8699","823.92","99","17"
"8700","SKU-8700","Item 8700","440.96","60","41"
"8701","SKU-8701","Item 8701","334.64","8","42"
"8702","SKU-8702","Item 8702","788.03","9","5"
"8703","SKU-8703","Item 8703","821.39","49","36"
"8704","SKU-8704","Item 8704","890.53","64","17"
"8705","SKU-8705","Item 8705","129.69","71","46"
"8706","SKU-8706","Item 8706","898.89","66","21"
"8707","SKU-8707","Item 8707","343.66","91","24"
"8708","SKU-8708","Item 8708","394.96","53","27"
"8709","SKU-8709","Item 8709","417.38","23","2"
"8710","SKU-8710","Item 8710","277.04","53","12"
"8711","SKU-8711","Item 8711","110.92","80","32"
"8712","SKU-8712","Item 8712","662.42","18","49"
"8713","SKU-8713","Item 8713","583.83","75","18"
"8714","SKU-8714","Item 8714","738.04","67","40"
"8715","SKU-8715","Item 8715","368.13","45","37"
"8716","SKU-8716","Item 8716","228.30","34","35"
"8717","SKU-8717","Item 8717","668.37","85","6"
"8718","SKU-8718","Item 8718","974.12","10","44"
"8719","SKU-8719","Item 8719","371.57","35","24"
"8720","SKU-8720","Item 8720","381.17","55","39"
"8721","SKU-8721","Item 8721","755.40","64","48"
"8722","SKU-8722","Item 8722","570.26","92","42"
"8723","SKU-8723","Item 8723","470.04","57","12"
"8724","SKU-8724","Item 8724","403.48","59","8"
"8725","SKU-8725","Item 8725","951.02","96","32"
"8726","SKU-8726","Item 8726","222.80","8","27"
"8727","SKU-8727","Item 8727","539.80","55","7"
"8728","SKU-8728","Item 8728","579.02","36","43"
"8729","SKU-8729","Item 8729","744.21","10","31"
"8730","SKU-8730","Item 8730","894.39","70","26"
"8731","SKU-8731","Item 8731","707.25","30","37"
"8732","SKU-8732","Item 8732","912.82","61","20"
"8733","SKU-8733","Item 8733","632.90","22","38"
"8734","SKU-8734","Item 8734","306.59","9","13"
"8735","SKU-8735","Item 8735","374.44","2","34"
"8736","SKU-8736","Item 8736","371.08","22","43"
"8737","SKU-8737","Item 8737","494.10","58","31"
"8738","SKU-8738","Item 8738","562.57","98","4"
"8739","SKU-8739","Item 8739","249.65","80","38"
"8740","SKU-8740","Item 8740","724.41","84","24"
"8741","SKU-8741","Item 8741","870.91","7","7"
"8742","SKU-8742","Item 8742","442.06","65","26"
"8743","SKU-8743","Item 8743","180.88","76","34"
"8744","SKU-8744","Item 8744","19.62","45","26"
"8745","SKU-8745","Item 8745","700.38","5","45"
"8746","SKU-8746","Item 8746","349.00","35","40"
"8747","SKU-8747","Item 8747","458.61","11","36"
"8748","SKU-8748","Item 8748","228.71","81","27"
"8749","SKU-8749","Item 8749","12.00","86","49"
"8750","SKU-8750","Item 8750","210.31","44","33"
"8751","SKU-8751","Item 8751","200.99","44","39"
"8752","SKU-8752","Item 8752","729.13","93","29"
"8753","SKU-8753","Item 8753","583.71","95","43"
"8754","SKU-8754","Item 8754","430.73","27","34"
"8755","SKU-8755","Item 8755","725.13","70","3"
"8756","SKU-8756","Item 8756","367.13","6","4"
"8757","SKU-8757","Item 8757","324.93","98","46"
"8758","SKU-8758","Item 8758","387.33","74","35"
"8759","SKU-8759","Item 8759","608.06","23","45"
"8760","SKU-8760","Item 8760","421.79","46","7"
"8761","SKU-8761","Item 8761","299.67","78","35"
"8762","SKU-8762","Item 8762","173.89","5","12"
"8763","SKU-8763","Item 8763","638.31","85","9"
"8764","SKU-8764","Item 8764","841.60","40","12"
"8765","SKU-8765","Item 8765","297.22","98","38"
"8766","SKU-8766","Item 8766","684.90","26","2"
"8767","SKU-8767","Item 8767","620.17","75","35"
"8768","SKU-8768","Item 8768","579.03","84","43"
"8769","SKU-8769","Item 8769","873.26","21","26"
"8770","SKU-8770","Item 8770","263.76","41","8"
"8771","SKU-8771","Item 8771","893.08","84","48"
"8772","SKU-8772","Item 8772","67.40","94","10"
"8773","SKU-8773","Item 8773","289.49","30","44"
"8774","SKU-8774","Item 8774","441.05","12","23"
"8775","SKU-8775","Item 8775","818.12","85","30"
"8776","SKU-8776","Item 8776","832.12","47","15"
"8777","SKU-8777","Item 8777","298.79","28","12"
"8778","SKU-8778","Item 8778","445.41","25","26"
